vendorId,companyName,primaryContactName,primaryContactEmail,phoneNumber,address,category,engagementStatus,registrationDate,lastInteractionDate,performanceRating,contractEndDate,notes
V1352,Valdez-Rodriguez,Carl Donovan,valdez-rodriguez49@example.com,630-947-2508x1866,"65615 Bray Throughway Suite 339, South Timothy, DE 02110",Logistics & Distribution,YET_TO_RESPOND,2024-03-13,2025-06-04T18:13:31.356980,3.9,2027-01-06,Information watch one short worry high yeah build reduce rather choose consumer agreement others side.
V1353,Williams Group,Diana Zuniga,williams.group41@example.com,252-274-9322,"96243 Weber Heights Apt. 984, Silvabury, ID 21132",IT Services,YET_TO_RESPOND,2024-09-01,2024-12-27T18:13:31.357242,3.2,2025-11-10,Treatment apply camera floor toward many require statement quality remain say seem current continue great not with prevent him.
V1354,"Rosales, Craig and Willis",Kim Watson,rosales.craig.and.willis16@example.com,868.255.5709,"411 Barnes Plaza, Jordantown, VA 40579",Ingredients & Additives,OPEN_IN_PROGRESS,2024-12-05,2025-07-15T18:13:31.357548,4.3,2025-12-31,My clearly guy instead store economic deal top yet light provide military special door.
V1355,Lewis-Tran,Jamie Robertson,lewis-tran2@example.com,001-695-212-2247x9106,"545 Stephanie Club, Lake Kenneth, SC 40691",Manufacturing Equipment,COMPLETED_ONBOARDED,2025-03-16,2025-01-20T18:13:31.357798,4.9,2026-08-12,Sign imagine economic full we possible keep example hour heart sort create hope ground would not message raise.
V1356,"Williams, Murray and Gardner",Roberto Snyder,williams.murray.and.gardner24@example.com,9563568319,"2889 Jennifer Drive Apt. 998, East Nicole, PR 73261",Packaging Solutions,COMPLETED_ONBOARDED,2025-03-08,2025-03-17T18:13:31.358086,1.2,2025-12-05,Manage away rise management during wish loss system too book bar stage fine house thing sister during tend against thank growth.
V1357,Price-Martin,Tracy Hall,price-martin4@example.com,(274)323-0396x58876,"37146 George Pike, Jenniferside, NH 99759",Manufacturing Equipment,YET_TO_RESPOND,2024-12-21,2025-02-25T18:13:31.358338,1.2,2026-09-12,Explain prevent couple require order as democratic leader office remain perhaps.
V1358,"Wilkinson, Villa and Evans",Michael Woods,wilkinson.villa.and.evans30@example.com,(291)261-0346,"565 Ashley Spur Apt. 715, Lake Madison, AS 98981",IT Services,COMPLETED_ONBOARDED,2025-08-02,2025-08-13T18:13:31.358633,2.2,2026-07-15,Increase value experience already save factor listen by detail open situation attack author crime Mr cover pressure force especially significant wall.
V1359,"Hughes, Miller and Williams",Jennifer Greer,hughes.miller.and.williams39@example.com,001-595-851-2552x17768,"496 Erin Shoal, Lake Michaelborough, MP 75579",Marketing & Advertising,YET_TO_RESPOND,2025-01-30,2025-05-26T18:13:31.358930,1.3,2025-11-23,Data world note where actually budget check mind daughter carry individual develop good performance pressure four over difference the.
V1360,Hill-Crane,Mr. Karl Green Jr.,hill-crane26@example.com,338.691.6552x99765,"704 Jones Spur Apt. 470, South Elizabeth, WY 22314",Contract Manufacturing,OPEN_IN_PROGRESS,2025-03-24,2025-01-07T18:13:31.359211,2.2,2026-02-23,Will meeting page hotel color condition worry carry develop offer field relationship two light movement two.
V1361,Wilson-Henderson,Matthew Houston,wilson-henderson50@example.com,471.702.2325,"072 Donna Islands Apt. 482, Lake Amanda, MI 39370",Packaging Solutions,COMPLETED_ONBOARDED,2025-02-11,2025-10-05T18:13:31.359472,3.7,2026-03-18,South life culture adult when fly say commercial compare what technology our free its.
V1362,Foster-Madden,Latoya Ferrell,foster-madden9@example.com,874-712-5595x639,"60602 Susan Alley Apt. 982, Aaronborough, ND 72521",Raw Materials (Produce),COMPLETED_ONBOARDED,2023-02-24,2025-08-24T18:13:31.359741,1.1,2027-08-15,Production once majority movement month tonight half join study.
V1363,"Reed, Davila and Jensen",Richard Lara,reed.davila.and.jensen46@example.com,001-565-468-8175,"6263 Campbell Alley, Deannamouth, ME 30807",IT Services,OPEN_IN_PROGRESS,2023-04-29,2025-06-16T18:13:31.360044,3.7,2027-08-05,Music avoid mind usually military character protect key everyone beyond there senior property walk through expert young message system young us.
V1364,"Wagner, Gutierrez and Rivers",Eddie Lee,wagner.gutierrez.and.rivers44@example.com,220.498.4341x26240,"PSC 2281, Box 8895, APO AA 05954",Manufacturing Equipment,OPEN_IN_PROGRESS,2025-04-03,2024-12-22T18:13:31.360286,2.3,2026-01-09,Expect raise have hold professional around bit various inside nature method deep discover.
V1365,Anderson LLC,Daniel Herrera,anderson.llc22@example.com,+1-975-692-1684x6802,"163 Maria Mountains Apt. 891, Holmesberg, AL 98954",Manufacturing Equipment,YET_TO_RESPOND,2022-12-08,2024-10-31T18:13:31.360539,1.8,2027-02-24,Despite hope a summer pretty account summer sea country democratic about successful movie.
V1366,Liu-Brown,Christine Bailey,liu-brown19@example.com,+1-903-612-7939x5282,"PSC 5275, Box 4044, APO AE 27043",Contract Manufacturing,OPEN_IN_PROGRESS,2024-09-18,2025-04-14T18:13:31.360739,3.2,2026-01-26,Development college computer admit buy writer seven wall important general.
V1367,Baldwin PLC,Jack Thompson,baldwin.plc18@example.com,+1-692-650-2274x78957,"147 Smith Plains Apt. 806, Lake Jennifer, VI 45798",Ingredients & Additives,YET_TO_RESPOND,2024-08-19,2024-12-18T18:13:31.361023,3.4,2026-08-18,Space hear building why might her simple before animal training become opportunity commercial subject raise great.
V1368,Williams-Nguyen,David Park,williams-nguyen48@example.com,975.572.3080,"28666 Hawkins Place Apt. 651, Port Angelicamouth, CO 14125",Raw Materials (Produce),YET_TO_RESPOND,2024-09-11,2025-04-21T18:13:31.361304,4.7,2027-03-15,Religious a across computer too someone seek teacher cell green ground air ago what grow century.
V1369,Kelly Inc,Colton Galvan,kelly.inc31@example.com,(763)963-6611,"232 Zachary Road Suite 523, East Barbaraland, OH 90563",Manufacturing Equipment,YET_TO_RESPOND,2023-02-08,2025-09-26T18:13:31.361534,4.7,2026-04-08,Town hour magazine day what offer letter by reality.
V1370,Bonilla and Sons,Edward Davis,bonilla.and.sons15@example.com,001-645-907-7197x429,"PSC 5754, Box 7798, APO AA 10871",Marketing & Advertising,OPEN_IN_PROGRESS,2025-03-25,2024-12-16T18:13:31.361696,2.8,2026-10-03,Physical which question behind girl standard everything hospital choice effort threat contain her style method.
V1371,Davis LLC,Olivia Wilkerson,davis.llc27@example.com,475.920.7893,"34385 Sandra Haven Apt. 411, Johnstontown, OR 21797",Manufacturing Equipment,COMPLETED_ONBOARDED,2022-11-28,2025-07-23T18:13:31.361936,1.1,2026-01-02,Follow out Democrat cover over rise born next watch spring charge open.
V1372,Myers Ltd,Jacob Howe,myers.ltd26@example.com,361-390-5059x71726,"PSC 7778, Box 5114, APO AA 35900",Packaging Solutions,COMPLETED_ONBOARDED,2024-05-07,2025-08-27T18:13:31.362100,3.6,2027-02-14,Different Congress chance data cold laugh together real seat service safe half might where think tough surface benefit.
V1373,Jones-Meadows,Marilyn Montgomery,jones-meadows15@example.com,(656)220-5924,"022 Branch Camp, South Pamelaville, OR 62105",Raw Materials (Produce),OPEN_IN_PROGRESS,2023-08-19,2024-12-31T18:13:31.362367,3.9,2026-10-28,Fight store police last several travel difference develop whole this picture.
V1374,Ingram-Henry,Douglas Pacheco,ingram-henry21@example.com,607.747.5634x5616,"3586 Wolfe Coves, New Mark, CT 25717",Logistics & Distribution,YET_TO_RESPOND,2025-01-05,2025-06-23T18:13:31.362635,4.1,2027-05-29,State focus budget tonight street allow site for full if.
V1375,"Johnson, Elliott and Marshall",Doris Lewis,johnson.elliott.and.marshall14@example.com,001-636-967-7455x1412,"28247 Cardenas Ramp, Crystalside, FL 29796",Marketing & Advertising,COMPLETED_ONBOARDED,2025-06-04,2025-02-16T18:13:31.362940,2.8,2025-12-24,Interview minute TV ask together time why cell for soon little bank simply prevent after.
V1376,"Allen, Wright and Nelson",Vanessa Miles,allen.wright.and.nelson40@example.com,314-460-2856,"3768 Joshua Terrace Suite 678, Nicoleland, AK 89173",IT Services,OPEN_IN_PROGRESS,2024-05-25,2025-04-17T18:13:31.363239,4.5,2027-02-13,Class program think bed economic majority community room piece century.
V1377,Adams-Weber,Andre Wilkinson,adams-weber42@example.com,001-624-281-7373x64916,"244 George Expressway, Port Hollyfort, MI 85292",Marketing & Advertising,OPEN_IN_PROGRESS,2025-03-01,2025-04-09T18:13:31.363497,2.9,2026-01-01,I happen quite trip also upon new particular experience itself generation front think guess true note.
V1378,Mendoza-Jones,Rebecca Nelson,mendoza-jones12@example.com,756-986-6486,"55521 Ryan Stream Apt. 737, Olsenview, CO 76236",IT Services,COMPLETED_ONBOARDED,2025-10-16,2024-12-21T18:13:31.363781,4.9,2027-06-27,Child tree move draw truth magazine dog before power north use blood ahead film.
V1379,"Martinez, Jones and Gross",Kristen Scott,martinez.jones.and.gross20@example.com,001-598-998-9838x821,"24279 Morales Spur Apt. 401, Englishshire, MO 70261",Manufacturing Equipment,YET_TO_RESPOND,2025-01-17,2025-02-10T18:13:31.364103,1.1,2026-05-28,Effort network draw job exactly serve teach financial capital gun member course national perhaps professional show young fish entire cultural.
V1380,Stewart-Galloway,Bradley Williamson,stewart-galloway29@example.com,312.666.9980,"332 Heather Parkways Apt. 664, Andersonfort, MO 54690",Marketing & Advertising,COMPLETED_ONBOARDED,2022-11-23,2025-08-10T18:13:31.364373,3.0,2025-11-02,Dinner give ground fall same any wrong physical hair guess expect list always author yes whom follow full piece expect.
V1381,Patel PLC,Kristen Nichols,patel.plc15@example.com,960-438-4084x50438,"0235 Ashley Drive Suite 904, Lake Ian, AK 66723",Raw Materials (Produce),OPEN_IN_PROGRESS,2024-10-25,2025-02-18T18:13:31.364603,1.4,2026-12-31,Friend world notice paper artist air movement leader him nice decision score argue away economic.
V1382,Smith Ltd,Brian Vasquez,smith.ltd20@example.com,367.773.8542,"6057 Vasquez Courts, New Jasonfort, UT 95203",Ingredients & Additives,YET_TO_RESPOND,2023-09-10,2025-10-01T18:13:31.364837,4.0,2027-03-29,Necessary where food change recognize against medical strong purpose international population piece bed look like because quickly go respond whole.
V1383,Medina-Turner,Nicole Palmer,medina-turner45@example.com,451-496-3091,"763 Robinson Street, North Michaelburgh, NY 46817",Manufacturing Equipment,COMPLETED_ONBOARDED,2025-03-26,2025-06-28T18:13:31.365104,4.7,2026-05-12,Include coach I interview service poor at measure goal which indicate develop easy.
V1384,Jensen Inc,Brandi Palmer,jensen.inc4@example.com,(880)356-8966x9724,"711 Scott Center, Toniport, LA 29155",Raw Materials (Produce),COMPLETED_ONBOARDED,2023-08-19,2025-06-21T18:13:31.365338,3.7,2026-08-01,Herself another experience while theory stuff material purpose free outside south company speak somebody main for break determine help.
V1385,Bryant-Beck,Tammy Ellis,bryant-beck28@example.com,956.919.5023,"482 Gonzalez Shoals Apt. 602, Jadeberg, RI 58019",Contract Manufacturing,COMPLETED_ONBOARDED,2023-08-24,2024-10-27T18:13:31.365609,1.0,2027-03-05,Others program conference provide feeling similar window mention truth guess music everything hundred option around buy.
V1386,"Edwards, Jones and Bell",Ryan Robertson,edwards.jones.and.bell49@example.com,5702380917,"8177 Herman Trail, Jonesside, WV 27248",Ingredients & Additives,COMPLETED_ONBOARDED,2023-04-17,2025-02-19T18:13:31.365921,1.7,2026-03-13,Central main light night during light design song size movement century difficult price site figure century six writer.
V1387,"Barrett, Perry and Williams",Steven Davila,barrett.perry.and.williams20@example.com,818-477-3103x9975,"217 Mueller Garden Suite 716, Cliffordhaven, NH 62573",Raw Materials (Produce),YET_TO_RESPOND,2024-10-17,2024-11-15T18:13:31.366252,3.1,2026-01-03,She industry be believe push lead address program race defense seek away eight whom.
V1388,Norton PLC,Herbert Marshall,norton.plc1@example.com,855.423.7095x83778,"94125 Justin Burgs, Lake Melissatown, NY 55613",Raw Materials (Produce),COMPLETED_ONBOARDED,2023-12-24,2025-08-31T18:13:31.366495,3.8,2027-09-29,At physical customer now third see skin thus sometimes itself with answer not act its question have base.
V1389,Martinez Ltd,Courtney Davis,martinez.ltd5@example.com,4475939853,"0515 Fritz Branch Suite 064, South Johnburgh, RI 13099",Raw Materials (Produce),OPEN_IN_PROGRESS,2024-01-12,2025-06-28T18:13:31.366739,4.9,2025-12-20,Worker now administration concern today cause important kind by level reason admit garden lead name any poor heavy.
V1390,"Carr, Banks and Wiley",Linda James,carr.banks.and.wiley39@example.com,001-350-205-8663x0206,"0883 Julia Fords Suite 367, Wilsonville, MN 89313",Manufacturing Equipment,COMPLETED_ONBOARDED,2023-07-14,2025-04-28T18:13:31.367050,1.8,2026-08-12,Democrat big none hard Republican at rise rest word let sound worker bit record.
V1391,Garcia-Medina,Jorge Valenzuela,garcia-medina23@example.com,4833545054,"1474 Crawford Centers, Silvashire, MH 49836",Contract Manufacturing,OPEN_IN_PROGRESS,2024-06-10,2024-11-12T18:13:31.367328,1.1,2027-07-22,Certainly author later simply her within individual trouble history.
V1392,Combs PLC,Brenda Smith,combs.plc44@example.com,210.631.0287,"1891 Price Mills, Welchshire, NJ 85290",Ingredients & Additives,YET_TO_RESPOND,2023-05-16,2025-04-01T18:13:31.367570,4.8,2025-11-01,Those skill middle side sign watch point better our see owner answer common seek eat by response impact door manager.
V1393,Allen and Sons,Albert Martin,allen.and.sons27@example.com,434-382-2893,"484 Amber Flat Suite 077, Port Christopherville, ID 19936",Logistics & Distribution,YET_TO_RESPOND,2025-03-16,2025-04-19T18:13:31.367798,3.1,2026-01-02,Kind listen class as but or cause mention because under then.
V1394,Jackson Group,Amy Stewart,jackson.group39@example.com,240.291.0054x23048,"8338 Carrillo Fords Suite 301, Patriciamouth, NV 34886",Manufacturing Equipment,YET_TO_RESPOND,2023-12-20,2025-06-02T18:13:31.368040,2.0,2026-11-07,Clearly sport represent after suggest despite course yeah late meeting.
V1395,Vega-Perez,Jason Gaines,vega-perez8@example.com,276-627-5584,"034 Lopez Groves, New Leeville, PA 54092",Marketing & Advertising,COMPLETED_ONBOARDED,2023-11-28,2024-12-21T18:13:31.368305,4.1,2026-06-09,Yes course Mrs southern recently specific happen college happen speak.
V1396,Perez Ltd,Sandra Coleman,perez.ltd30@example.com,001-233-232-2670x8027,"USS Johnson, FPO AP 32266",Packaging Solutions,COMPLETED_ONBOARDED,2023-12-18,2025-05-31T18:13:31.368499,2.3,2027-08-11,East successful consider interesting you cost arrive up try almost subject these member.
V1397,Weaver Group,Jennifer Wells,weaver.group31@example.com,757-593-1226x867,"291 Kari Avenue, Leestad, HI 17368",Logistics & Distribution,YET_TO_RESPOND,2024-09-28,2025-03-26T18:13:31.368733,2.9,2026-06-12,Skill current someone woman sea little win final present floor professor often life focus evidence happen campaign drug future.
V1398,Whitney-Graves,Melinda Keith,whitney-graves20@example.com,657-674-2387x857,"62087 Saunders Junctions, Matthewtown, VT 84187",Marketing & Advertising,YET_TO_RESPOND,2025-05-04,2025-01-26T18:13:31.369002,3.6,2026-03-16,Both help player hard civil relate better training drug military full agent language similar century outside.
V1399,"Williams, Martin and Fuller",Brian Turner,williams.martin.and.fuller31@example.com,957-717-0327,"2227 Karen Loop Suite 101, Chavezmouth, VA 04554",Marketing & Advertising,OPEN_IN_PROGRESS,2025-07-03,2025-04-09T18:13:31.369309,1.9,2027-01-08,Effort little of however create ago range industry special country have treatment to purpose determine day couple modern why.
V1400,Cox Inc,Holly Martin,cox.inc17@example.com,674-739-8922x6775,"34572 Bradshaw Camp, Andersonside, WI 44154",IT Services,OPEN_IN_PROGRESS,2025-05-28,2025-02-16T18:13:31.369555,4.2,2027-08-26,Suffer give ready meet Mr focus town start per.
V1401,Jenkins Ltd,Antonio Sanchez,jenkins.ltd20@example.com,636.382.6964x657,"396 Christopher Walk, Josefurt, FL 65517",Raw Materials (Produce),COMPLETED_ONBOARDED,2023-07-31,2025-06-14T18:13:31.369781,1.9,2027-08-11,Environment friend friend education someone light seem change now brother language different scientist close beat across.
V1402,Lawrence-Cruz,Robert Hernandez,lawrence-cruz32@example.com,001-796-230-8238x0499,"252 Rivera Glen Apt. 147, Lauraside, VI 35014",Marketing & Advertising,COMPLETED_ONBOARDED,2024-11-02,2025-07-13T18:13:31.370055,4.4,2026-05-27,Get figure race affect law south couple trial may.
V1403,Haynes LLC,Angela Simpson,haynes.llc47@example.com,(230)874-0213x70730,"4464 Dickson Mall Apt. 390, South Ianton, MP 02363",IT Services,COMPLETED_ONBOARDED,2024-04-12,2024-11-27T18:13:31.370302,2.8,2026-07-07,Energy answer group however art threat create early beat word dream born company do have like power lot.
V1404,Rose-Sanchez,Luke Mooney,rose-sanchez12@example.com,685.673.4626,"4172 Maria Unions, South Rhondashire, PR 10123",Raw Materials (Produce),YET_TO_RESPOND,2025-01-08,2025-10-01T18:13:31.370560,2.2,2026-10-06,News when item wonder move night visit recently church free hospital international real player common half.
V1405,"Campbell, Torres and Lynn",John Lutz,campbell.torres.and.lynn40@example.com,237.282.2076x66967,"390 Jacob Lock Suite 162, Port Michael, UT 52652",Manufacturing Equipment,COMPLETED_ONBOARDED,2025-10-18,2025-06-12T18:13:31.370858,4.7,2025-12-21,Fast future actually occur quickly dream article today stay focus most fall boy beautiful education.
V1406,"Medina, Clark and Taylor",Alicia Patel,medina.clark.and.taylor47@example.com,345-440-5966x3860,"97560 Smith Square, New Trevorview, AK 89558",IT Services,YET_TO_RESPOND,2023-07-10,2025-09-01T18:13:31.371165,1.2,2027-02-21,Concern risk bed everybody small well field write hair whose off door gun season walk.
V1407,"Sanders, Jackson and Riley",Katherine Porter,sanders.jackson.and.riley16@example.com,842-788-6244,"36957 Perez Trafficway Apt. 669, Lucasside, MA 05104",Contract Manufacturing,OPEN_IN_PROGRESS,2025-06-15,2025-05-29T18:13:31.371485,1.4,2026-10-22,High crime people sport speech ready doctor TV food five.
V1408,Marsh-Cooke,Teresa Thompson,marsh-cooke21@example.com,9107481401,"USS King, FPO AE 29731",Ingredients & Additives,YET_TO_RESPOND,2023-01-17,2025-09-29T18:13:31.371709,2.9,2027-07-14,Understand final heavy wish guy view data defense note radio center by able nearly value mention increase focus.
V1409,Francis-Cox,Arthur Perez,francis-cox37@example.com,984-485-2260,"7303 David Dam, Port Douglastown, NC 46218",Packaging Solutions,COMPLETED_ONBOARDED,2024-05-19,2025-08-06T18:13:31.371982,3.7,2026-07-30,East environmental eat stay wall yourself back hand voice market.
V1410,"Mcgee, Chavez and Lynn",Theresa Mendoza,mcgee.chavez.and.lynn39@example.com,6222346072,"23861 Lee Summit, Lake Andreaport, AS 94598",Raw Materials (Produce),YET_TO_RESPOND,2024-12-18,2025-04-26T18:13:31.372296,2.0,2026-02-09,Cause out catch account democratic party plan current service recognize up.
V1411,"Terry, Henderson and Ramirez",Deanna Gray,terry.henderson.and.ramirez4@example.com,596.770.9613x0729,"44205 Jennifer Brook Suite 719, Rebeccafort, TX 16521",IT Services,OPEN_IN_PROGRESS,2023-01-12,2025-08-04T18:13:31.372597,4.6,2027-04-18,Claim professional way edge fight develop car industry thank job fall.
V1412,Wise Inc,Latoya Henry,wise.inc34@example.com,(260)757-7291,"2154 Travis Stravenue, Lake Deniseberg, ND 67562",Raw Materials (Produce),COMPLETED_ONBOARDED,2025-09-14,2025-03-24T18:13:31.372818,2.2,2026-02-15,Music design these open movement ever subject gun make.
V1413,"Martinez, Santiago and Stephenson",Brandon Gutierrez,martinez.santiago.and.stephenson48@example.com,526.639.5991x0275,"006 Mack Brook Apt. 556, Smithmouth, PA 41372",Contract Manufacturing,OPEN_IN_PROGRESS,2024-01-20,2025-07-19T18:13:31.373137,2.7,2026-01-22,Affect compare move street may wind color lose up to hospital drop within form although after.
V1414,"Saunders, Sanchez and Miller",April Davis,saunders.sanchez.and.miller9@example.com,471-664-0010x5322,"9201 Bailey Village Suite 253, Port Chelseaton, AS 73330",Manufacturing Equipment,YET_TO_RESPOND,2024-04-29,2025-03-21T18:13:31.373454,4.4,2025-11-07,Necessary skin eye begin hour shoulder director after address this whole poor tonight news meet live guess there.
V1415,Vazquez LLC,William Nguyen,vazquez.llc16@example.com,4855504714,"20892 Larry Meadows, Lake Dakotaberg, AS 63142",Manufacturing Equipment,YET_TO_RESPOND,2025-06-14,2025-10-08T18:13:31.373678,3.0,2027-04-19,Reality training throw look stay activity price especially instead black step firm around direction society easy.
V1416,Anderson-Garrett,Scott Brown,anderson-garrett39@example.com,+1-427-320-1584x88593,"PSC 5859, Box 8046, APO AP 37320",Logistics & Distribution,OPEN_IN_PROGRESS,2025-07-16,2025-09-01T18:13:31.373892,1.6,2026-12-15,Water growth continue help wall instead adult civil break arm west can believe whether.
V1417,Schmidt-Smith,Melissa Miller,schmidt-smith48@example.com,701-802-1188x0730,"32432 Dylan Fall, Scottchester, NM 58043",Ingredients & Additives,YET_TO_RESPOND,2025-05-18,2025-07-06T18:13:31.374152,5.0,2025-10-31,Throw face born cause able either reduce long another four everyone manage tonight which current.
V1418,Kidd-Hunter,Sharon Holland,kidd-hunter14@example.com,+1-323-514-7688x99565,"9933 Frazier Lake, Lake Melissa, SD 92557",Manufacturing Equipment,OPEN_IN_PROGRESS,2024-06-07,2025-09-01T18:13:31.374422,3.6,2026-08-28,Run cold effort church feel recognize should kid evidence general market style remember lose bed.
V1419,Warner-Bradley,Corey Young,warner-bradley4@example.com,+1-624-551-0329x234,"714 Jeremy Summit, Lindaville, ID 58552",Logistics & Distribution,OPEN_IN_PROGRESS,2022-11-15,2025-01-15T18:13:31.374676,2.7,2027-01-19,Former nature arm to force sell perform girl performance mother third including little they shake.
V1420,Martin-Washington,Zachary Lewis,martin-washington2@example.com,+1-473-764-5782,"2305 Amy Lane, West Daniel, NE 17758",Manufacturing Equipment,OPEN_IN_PROGRESS,2024-05-24,2025-05-12T18:13:31.374929,3.2,2027-09-25,Training line treat should big set where region pull church you ahead ten.
V1421,"Hurst, Smith and Brown",John Taylor,hurst.smith.and.brown32@example.com,001-525-699-1235x4796,"397 Amber Avenue, East Bettyview, TX 34326",Marketing & Advertising,OPEN_IN_PROGRESS,2023-06-10,2025-09-04T18:13:31.375242,4.1,2027-08-15,Carry manager Mrs middle support behavior our meet many rise factor seek week whatever quite race.
V1422,Fisher LLC,Joseph Mccormick,fisher.llc28@example.com,+1-956-481-5100x8141,"72600 Mack Ridges, East Dorothy, NM 83949",Packaging Solutions,YET_TO_RESPOND,2024-10-28,2025-06-09T18:13:31.375476,3.5,2026-09-08,Audience institution grow then long end fund recent ever blood year herself defense parent talk imagine management major month.
V1423,Davis-Lopez,Edward Greer,davis-lopez41@example.com,001-781-687-9220,"Unit 5231 Box 5064, DPO AA 73288",Packaging Solutions,COMPLETED_ONBOARDED,2024-06-06,2025-08-19T18:13:31.375673,3.5,2026-01-12,Address night yourself card realize development traditional then themselves letter.
V1424,Thomas LLC,Brittany White,thomas.llc21@example.com,629.208.1917,"29468 Doyle Glens, Kramerport, ME 10043",Ingredients & Additives,COMPLETED_ONBOARDED,2025-04-07,2025-04-13T18:13:31.375917,2.8,2027-07-07,Several not mouth that plan public effect strategy office.
V1425,Carpenter-Gonzalez,Spencer Smith,carpenter-gonzalez46@example.com,877-803-5943x68769,"2713 Reynolds Divide, East Joseph, AR 70854",Raw Materials (Produce),COMPLETED_ONBOARDED,2024-06-20,2025-06-28T18:13:31.376186,4.8,2026-07-10,Easy produce travel collection worker the office manager company entire increase gun certainly news machine begin.
V1426,"Murray, Lamb and Perez",Jacqueline Holt,murray.lamb.and.perez9@example.com,001-527-438-8344x832,"USCGC Luna, FPO AE 32348",Packaging Solutions,OPEN_IN_PROGRESS,2025-04-24,2024-12-21T18:13:31.376450,4.1,2026-02-20,Pull establish only meet several behavior pick them future military wife practice north different magazine.
V1427,"Hall, Duncan and Horne",Phillip Ibarra,hall.duncan.and.horne14@example.com,(938)481-8373x213,"9133 Todd Rapid, Derrickside, TN 11707",IT Services,YET_TO_RESPOND,2024-07-12,2025-06-11T18:13:31.376745,3.4,2026-12-31,School president could simply message year benefit conference again her full condition onto crime put figure star government.
V1428,"Nelson, Rogers and Smith",Erin Mcbride,nelson.rogers.and.smith26@example.com,424-394-3247x243,"792 Amanda Road, Tracyview, MO 19742",Logistics & Distribution,OPEN_IN_PROGRESS,2025-04-07,2025-04-26T18:13:31.377037,3.6,2026-07-20,Plan list anyone manager service among smile woman newspaper source during.
V1429,Martinez Group,Robin Adkins,martinez.group44@example.com,001-253-643-2907x072,"3458 Nicholas Common, Duncanchester, LA 50848",Raw Materials (Produce),YET_TO_RESPOND,2025-06-18,2025-09-15T18:13:31.377270,1.6,2026-03-26,Deal dinner change dark defense investment foot magazine bring easy determine threat listen yourself significant work.
V1430,"Hood, Smith and Jones",Christopher Ortiz,hood.smith.and.jones15@example.com,453-958-0796x8151,"9852 Griffith Cove, Hannahview, OR 92481",IT Services,YET_TO_RESPOND,2023-09-18,2025-01-22T18:13:31.377574,2.8,2025-12-03,Oil style position know popular financial agreement better affect born card believe decade.
V1431,"Hendrix, Johnson and Nelson",Jamie Moore,hendrix.johnson.and.nelson27@example.com,(329)894-4598x4836,"5213 Flores Hills, Courtneyshire, SD 17396",Contract Manufacturing,COMPLETED_ONBOARDED,2025-09-18,2025-05-17T18:13:31.377880,1.8,2025-11-12,Doctor play industry century will woman go partner mouth inside bit shoulder open property above social.
V1432,Mack-Jones,Anita Walters,mack-jones33@example.com,2503044834,"328 Roman Parks, Ramirezburgh, NM 73633",Logistics & Distribution,COMPLETED_ONBOARDED,2025-06-30,2024-10-23T18:13:31.378156,1.1,2026-09-03,Memory your memory because interview defense similar early participant.
V1433,"Roberts, Jackson and Johnson",Dr. Heather Rodriguez,roberts.jackson.and.johnson7@example.com,(930)256-8443,"9530 John Skyway Suite 198, Elizabethton, MS 64071",Packaging Solutions,YET_TO_RESPOND,2024-08-11,2025-05-20T18:13:31.378463,1.9,2026-09-08,Pull during majority protect get hour loss mouth industry this ok term community here.
V1434,"Stewart, Ward and Martinez",Dominique Johnson,stewart.ward.and.martinez16@example.com,+1-619-370-2505,"4963 Bryant Estate Apt. 694, Port Robertside, SC 71263",Contract Manufacturing,COMPLETED_ONBOARDED,2023-11-29,2024-12-29T18:13:31.378773,3.6,2026-02-15,Second contain investment glass trip allow such religious close grow movement quality how fact month smile large pick summer.
V1435,"Salazar, Clark and Briggs",William Avila,salazar.clark.and.briggs46@example.com,(989)246-4646x125,"807 Daniel Court Suite 471, West Jacobhaven, TN 38248",Marketing & Advertising,OPEN_IN_PROGRESS,2023-04-07,2025-05-19T18:13:31.379072,4.9,2027-10-18,Movement per approach every successful site again Democrat onto prepare theory relate.
V1436,"Carey, Thornton and Garner",Johnny Becker,carey.thornton.and.garner34@example.com,239-716-6711x6325,"57143 Sarah Ports, Lake Phillip, NC 37272",Marketing & Advertising,COMPLETED_ONBOARDED,2024-05-14,2025-10-17T18:13:31.379434,1.7,2026-03-06,Return special wind across keep alone region most produce wife knowledge star risk defense little without.
V1437,Cooper Ltd,Wesley Smith,cooper.ltd35@example.com,(291)807-2316,"8351 Hull Springs Apt. 591, Hernandezstad, GA 10431",Marketing & Advertising,COMPLETED_ONBOARDED,2022-11-24,2025-09-03T18:13:31.379689,4.2,2026-01-04,Occur continue join star least hold those up particular.
V1438,Ramirez-Martinez,Michelle Cooper,ramirez-martinez5@example.com,928-810-5354,"81503 Wagner Vista, East Madisonmouth, AK 89603",Logistics & Distribution,COMPLETED_ONBOARDED,2024-12-18,2025-04-11T18:13:31.379959,2.8,2025-12-25,Audience it approach animal billion thus teach full section include resource share beyond exactly after.
V1439,Richardson and Sons,Christopher Thompson,richardson.and.sons39@example.com,8693838378,"2926 Reeves Course, Angelachester, DC 25366",Contract Manufacturing,YET_TO_RESPOND,2025-08-16,2025-06-30T18:13:31.380197,1.0,2026-12-16,Work message project garden may degree under begin company approach statement goal eight story pattern.
